username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2017-10-12 20:12;22371;87413;"People are just now starting to find out how dishonest and disgusting (FakeNews) @NBCNews is. Viewers beware. May be worse than even @CNN !";;@NBCNews @CNN;;"918630610167529472";https://twitter.com/realDonaldTrump/status/918630610167529472
realDonaldTrump;2017-10-12 16:19;10956;49866;"Happy #NationalFarmersDay ! https:// instagram.com/p/BaKTq11AF3n/ pic.twitter.com/QbUG1pztaI";;;#NationalFarmersDay;"918571860308254720";https://twitter.com/realDonaldTrump/status/918571860308254720
realDonaldTrump;2017-10-12 14:17;15566;67927;"We need a tax system that is FAIR to working FAMILIES & that encourages companies to STAY in AMERICA, GROW in AMERICA, and HIRE in AMERICA! pic.twitter.com/DdI1yWi7YZ";;;;"918541193037967361";https://twitter.com/realDonaldTrump/status/918541193037967361
realDonaldTrump;2017-10-12 13:06;12842;51796;"The time has come to take action to IMPROVE access, INCREASE choices, and LOWER COSTS for HEALTHCARE! http:// 45.wh.gov/Sp9y4H pic.twitter.com/dDZLsKuNSe";;;;"918523263554412544";https://twitter.com/realDonaldTrump/status/918523263554412544
realDonaldTrump;2017-10-12 08:45;16909;80336;"The Fake News Is going all out in order to demean and denigrate! Such hatred!";;;;"918457595618365441";https://twitter.com/realDonaldTrump/status/918457595618365441
realDonaldTrump;2017-10-12 07:07;13432;64790;"...We cannot keep FEMA, the Military & the First Responders, who have been amazing (under the most difficult circumstances) in P.R. forever!";;;;"918432809282342912";https://twitter.com/realDonaldTrump/status/918432809282342912
realDonaldTrump;2017-10-12 06:58;10157;50720;"...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend....";;;;"918430769776914432";https://twitter.com/realDonaldTrump/status/918430769776914432
realDonaldTrump;2017-10-12 06:49;10195;47206;""Puerto Rico survived the Hurricanes, now a financial crisis looms largely of their own making." says Sharyl Attkisson. A total lack of.....";;;;"918428456869916672";https://twitter.com/realDonaldTrump/status/918428456869916672
realDonaldTrump;2017-10-12 06:04;6720;37548;"Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!";;@seanhannity @foxandfriends;;"918417002733154305";https://twitter.com/realDonaldTrump/status/918417002733154305
realDonaldTrump;2017-10-11 20:40;13495;60519;"In even the darkest moments, the light of our people has shown through their goodness, their courage and their love. #USA pic.twitter.com/8JK8aM2a1L";;;#USA;"918275261011038210";https://twitter.com/realDonaldTrump/status/918275261011038210
realDonaldTrump;2017-10-11 20:09;20365;87750;"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!";;;;"918267396493922304";https://twitter.com/realDonaldTrump/status/918267396493922304
realDonaldTrump;2017-10-11 19:56;5604;31594;"Joining @SeanHannity tonight at 9pmE on @FoxNews . Enjoy! pic.twitter.com/RCfiJus5Rw";;@SeanHannity @FoxNews;;"918263984029085697";https://twitter.com/realDonaldTrump/status/918263984029085697
realDonaldTrump;2017-10-11 19:28;12263;56458;"We need a tax system that is FAIR to working families & that encourages companies to STAY in America, GROW in America, and HIRE in America pic.twitter.com/u9ZgijgLE3";;;;"918257107182473216";https://twitter.com/realDonaldTrump/status/918257107182473216
realDonaldTrump;2017-10-11 17:32;10404;57773;"I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!";;@FoxNews @SeanHannity;;"918227740700102657";https://twitter.com/realDonaldTrump/status/918227740700102657
realDonaldTrump;2017-10-11 17:18;5079;27832;"Join me LIVE at 5:45pmE from Harrisburg, Pennsylvania! #TaxReform #USA http:// 45.wh.gov/anNWTR pic.twitter.com/1mMjl1HNpl";;;#TaxReform #USA;"918224393062551552";https://twitter.com/realDonaldTrump/status/918224393062551552
realDonaldTrump;2017-10-11 15:49;19127;113896;"Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday’s tragedy.";;;;"918201878479073280";https://twitter.com/realDonaldTrump/status/918201878479073280
realDonaldTrump;2017-10-11 09:55;23284;99127;"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!";;;;"918112884630093825";https://twitter.com/realDonaldTrump/status/918112884630093825
realDonaldTrump;2017-10-11 09:45;18971;73729;"Fake @NBCNews made up a story that I wanted a "tenfold" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!";;@NBCNews;;"918110279367643137";https://twitter.com/realDonaldTrump/status/918110279367643137
realDonaldTrump;2017-10-11 06:47;20406;105047;"It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY";;;;"918065431939829760";https://twitter.com/realDonaldTrump/status/918065431939829760
realDonaldTrump;2017-10-11 06:36;19390;84187;"The Democrats want MASSIVE tax increases & soft, crime producing borders.The Republicans want the biggest tax cut in history & the WALL!";;;;"918062778522505216";https://twitter.com/realDonaldTrump/status/918062778522505216
realDonaldTrump;2017-10-11 06:31;15426;74303;"It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts";;;;"918061437750267904";https://twitter.com/realDonaldTrump/status/918061437750267904
realDonaldTrump;2017-10-11 06:26;11209;54841;"...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA";;;#MAGA;"918060313748164608";https://twitter.com/realDonaldTrump/status/918060313748164608
realDonaldTrump;2017-10-11 06:21;18194;79234;"Stock Market has increased by 5.2 Trillion dollars since the election on November 8th, a 25% increase. Lowest unemployment in 16 years and..";;;;"918058910673760258";https://twitter.com/realDonaldTrump/status/918058910673760258
realDonaldTrump;2017-10-10 21:21;15933;77209;"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!";;;;"917923131003719681";https://twitter.com/realDonaldTrump/status/917923131003719681
realDonaldTrump;2017-10-10 21:15;16058;69446;"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be.....";;;;"917921548677328896";https://twitter.com/realDonaldTrump/status/917921548677328896
realDonaldTrump;2017-10-10 19:29;14142;66077;"My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today! https:// instagram.com/p/BaFfIqFgSDQ/ pic.twitter.com/rBwGmhMnPX";;@FLOTUS;#StanleyCup;"917894963832246272";https://twitter.com/realDonaldTrump/status/917894963832246272
realDonaldTrump;2017-10-10 08:50;14670;62403;"The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool, and that's what I am dealing with!";;@nytimes;;"917734186848579584";https://twitter.com/realDonaldTrump/status/917734186848579584
realDonaldTrump;2017-10-10 08:13;11411;58321;"Highly respected author, Christopher Bedford, just came out with book, "The Art of the Donald, Lessons from America's...." Really good book!";;;;"917724872905777155";https://twitter.com/realDonaldTrump/status/917724872905777155
realDonaldTrump;2017-10-10 06:42;20211;95650;"With Jemele Hill at the mike, it is no wonder ESPN ratings have "tanked," in fact, tanked so badly it is the talk of the industry!";;;;"917701841466593280";https://twitter.com/realDonaldTrump/status/917701841466593280
realDonaldTrump;2017-10-10 06:30;22622;99712;"Since Congress can't get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST";;;;"917698839846576130";https://twitter.com/realDonaldTrump/status/917698839846576130
realDonaldTrump;2017-10-10 06:18;22240;86777;"The problem with agreeing to a policy on immigration is that the Democrats don't want secure borders,they don't care about safety for U.S.A.";;;;"917695847063805952";https://twitter.com/realDonaldTrump/status/917695847063805952
realDonaldTrump;2017-10-10 06:13;32467;138454;"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!";;;;"917694644481413120";https://twitter.com/realDonaldTrump/status/917694644481413120
realDonaldTrump;2017-10-09 21:51;34563;166179;"A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag."Stand for Anthem or sit for game!"";;;;"917568245854605313";https://twitter.com/realDonaldTrump/status/917568245854605313
realDonaldTrump;2017-10-09 14:35;16498;69220;""President Donald J. Trump Proclaims October 9, 2017, as #ColumbusDay " https://www. whitehouse.gov/the-press-offi ce/2017/10/06/president-donald-j-trump-proclaims-october-9-2017-columbus-day …";;;#ColumbusDay;"917458408927842305";https://twitter.com/realDonaldTrump/status/917458408927842305
